date,project,user,usage,gb,tb,size,count,d,proj
2021-03-31,dp9,jtl548,3.9TB,0.0039,3.9,3.9TB,2525971,,c3
2021-03-31,dp9,iib548,2.8TB,0.0028,2.8,3.5TB,2943027,,aps4
2021-03-31,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-03-31,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-31,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-03-31,dp9,ixd548,2.1TB,0.0021,2.1,2.1TB,518156,,notsure
2021-03-31,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,365245,,admin
2021-03-31,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2021-03-31,dp9,ttl548,137.6GB,137.6,0.1376,136.8GB,343624,,c3
2021-03-31,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98861,,aps4
2021-03-31,dp9,gsd548,10.5GB,10.5,0.0105,10.2GB,175919,,
2021-03-31,dp9,sjr548,2.6TB,0.0026,2.6,2.6TB,2658997,,c3
2021-03-31,dp9,vvk548,6.1TB,0.0060999999999999,6.1,6.1TB,1449727,,urban
2021-03-31,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-03-31,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217410,,
2021-03-31,dp9,slc548,1.2TB,0.0012,1.2,1.2TB,306965,,c3
2021-03-31,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207576,,
2021-03-31,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-03-31,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-03-31,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-03-31,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-03-31,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-03-31,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-31,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.6GB,45209,,
2021-03-31,dp9,chs548,227.7GB,227.7,0.2276999999999999,227.6GB,59913,,urban
2021-03-31,dp9,mxk548,3.4TB,0.0034,3.4,3.4TB,880600,,aps4
2021-03-31,dp9,fs5892,16.8GB,16.8,0.0168,16.2GB,287391,,
2021-03-31,dp9,as2291,1.6TB,0.0016,1.6,1.6TB,1162908,,notsure
2021-03-31,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-03-31,dp9,dl9118,22.9GB,22.9,0.0229,22.9GB,4765,,ngms
2021-03-31,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-03-31,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348115,,
2021-03-31,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-31,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-03-31,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2020-07-04,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-07-04,dp9,jrf548,2039GB,2039.0,2.039,2046GB,333337,,
2020-07-04,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-04,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-07-04,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,253659,,
2020-07-04,dp9,glr548,2893GB,2893.0,2.893,2929GB,1594545,,apept
2020-07-04,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-07-04,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-07-04,dp9,hhz548,18.2TB,0.0182,18.2,21.2TB,1639036,,notsure
2020-07-04,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-07-04,dp9,yxm548,1694GB,1694.0,1.694,1733GB,147106,,notsure
2020-07-04,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-07-04,dp9,as2291,1267GB,1267.0,1.267,1263GB,893333,,notsure
2020-07-04,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-07-04,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-07-04,dp9,vvk548,4413GB,4413.0,4.413,4443GB,1488149,,urban
2020-07-04,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-04,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-07-04,dp9,slc548,198GB,198.0,0.198,198GB,132735,,c3
2020-07-04,dp9,xds548,2193GB,2193.0,2.193,2230GB,207609,,
2020-07-04,dp9,cit548,3904GB,3904.0,3.904,3904GB,220649,,
2020-07-04,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-07-04,dp9,mjn548,1007GB,1007.0,1.007,991GB,3329506,,
2020-07-04,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-07-04,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256592,,urban
2020-07-04,dp9,ixd548,1484GB,1484.0,1.484,1483GB,499393,,notsure
2020-07-04,dp9,gsd548,3207GB,3207.0,3.207,3206GB,419781,,
2020-07-04,dp9,pjs548,39.8GB,39.8,0.0397999999999999,39.6GB,90698,,aps4
2020-07-04,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-07-04,dp9,sjr548,1822GB,1822.0,1.822,1855GB,2125231,,c3
2020-07-04,dp9,chs548,211GB,211.0,0.211,230GB,65080,,urban
2020-07-04,dp9,zxs548,400GB,400.0,0.4,397GB,834737,,notsure
2020-07-04,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-07-04,dp9,jtl548,50.0TB,0.05,50.0,52.2TB,5325440,,c3
2020-07-04,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-07-04,dp9,axs548,7915MB,7.915,0.007915,7909MB,2993,,
2020-07-04,dp9,nwe548,4933MB,4.933,0.004933,5037MB,42708,,
2020-07-04,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
2020-07-04,dp9,wml548,2605GB,2605.0,2.605,2623GB,358320,,admin
2020-07-04,dp9,mxk548,7116GB,7116.0,7.116,7333GB,908210,,aps4
2020-07-04,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-07-04,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-07-04,dp9,iib548,4068GB,4068.0,4.068,4659GB,2803574,,aps4
2020-04-27,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-04-27,dp9,zxs548,392GB,392.0,0.392,389GB,821687,,notsure
2020-04-27,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-04-27,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,77666,,
2020-04-27,dp9,pag548,80.7GB,80.7,0.0807,80.7GB,598,,
2020-04-27,dp9,mxk548,6933GB,6933.0,6.933,7151GB,706096,,aps4
2020-04-27,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-04-27,dp9,hhz548,18.0TB,0.018,18.0,21.0TB,1622321,,notsure
2020-04-27,dp9,jrf548,1994GB,1994.0,1.994,2000GB,333311,,
2020-04-27,dp9,jtl548,62.9TB,0.0629,62.9,65.7TB,5275220,,c3
2020-04-27,dp9,dhs548,12.0kB,1.2e-05,1.2e-08,12.0kB,3,,
2020-04-27,dp9,xbw554,16.0kB,1.6e-05,1.6e-08,16.0kB,2,,
2020-04-27,dp9,hhn548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-04-27,dp9,mjn548,1007GB,1007.0,1.007,991GB,3306724,,
2020-04-27,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-04-27,dp9,sl8973,65.1GB,65.1,0.0650999999999999,65.0GB,51901,,
2020-04-27,dp9,cit548,3756GB,3756.0,3.756,3756GB,120347,,
2020-04-27,dp9,ixd548,1114GB,1114.0,1.114,1112GB,484635,,notsure
2020-04-27,dp9,mjw548,357GB,357.0,0.357,357GB,22251,,
2020-04-27,dp9,chs548,198GB,198.0,0.198,217GB,8957,,urban
2020-04-27,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-04-27,dp9,iib548,4065GB,4065.0,4.065,4657GB,2743237,,aps4
2020-04-27,dp9,xds548,2183GB,2183.0,2.183,2220GB,186172,,
2020-04-27,dp9,cs0369,152GB,152.0,0.152,152GB,6022,,
2020-04-27,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-04-27,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-04-27,dp9,wml548,2420GB,2420.0,2.42,2434GB,288085,,admin
2020-04-27,dp9,as2291,515GB,515.0,0.515,514GB,333305,,notsure
2020-04-27,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-04-27,dp9,gxk548,101GB,101.0,0.101,101GB,19476,,
2020-04-27,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-04-27,dp9,glr548,2598GB,2598.0,2.598,2635GB,1403097,,apept
2020-04-27,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-04-27,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-04-27,dp9,yxm548,1694GB,1694.0,1.694,1733GB,147104,,notsure
2020-04-27,dp9,nwe548,1361MB,1.361,0.001361,1357MB,42578,,
2020-04-27,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-04-27,dp9,slc548,198GB,198.0,0.198,198GB,132674,,c3
2020-04-27,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-04-27,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
2020-04-27,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-04-27,dp9,vvk548,4314GB,4314.0,4.314,4344GB,1408018,,urban
2020-04-27,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-04-27,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-04-27,dp9,gsd548,3120GB,3120.0,3.12,3120GB,391198,,
2020-04-27,dp9,tc2375,116GB,116.0,0.116,116GB,53,,
2020-04-27,dp9,sjr548,1690GB,1690.0,1.69,1724GB,1522771,,c3
2020-04-27,dp9,axs548,7915MB,7.915,0.007915,7909MB,2993,,
2020-04-27,dp9,tjg548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-04-27,dp9,pjs548,22.7GB,22.7,0.0226999999999999,22.7GB,35123,,aps4
2020-04-27,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256592,,urban
2021-05-16,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-05-16,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-05-16,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-05-16,dp9,ycx548,962.2GB,962.2,0.9622,961.8GB,205723,,aps4
2021-05-16,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2021-05-16,dp9,glr548,6.9TB,0.0069,6.9,7.0TB,2485373,,apept
2021-05-16,dp9,cnf599,8.7TB,0.0087,8.7,8.7TB,227986,,urban
2021-05-16,dp9,ljr548,331.2GB,331.2,0.3312,331.0GB,107833,,
2021-05-16,dp9,hhz548,18.9TB,0.0189,18.9,18.9TB,1450020,,notsure
2021-05-16,dp9,zxs548,429.8GB,429.8,0.4298,427.9GB,1276873,,notsure
2021-05-16,dp9,mjn548,999.7GB,999.7,0.9997,991.2GB,3396907,,
2021-05-16,dp9,jtl548,4.8TB,0.0048,4.8,4.8TB,3011148,,c3
2021-05-16,dp9,iib548,2.8TB,0.0028,2.8,2.8TB,3256279,,aps4
2021-05-16,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-05-16,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-16,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-05-16,dp9,ixd548,2.4TB,0.0024,2.4,2.4TB,525114,,notsure
2021-05-16,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,366288,,admin
2021-05-16,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,177,,
2021-05-16,dp9,ttl548,138.0GB,138.0,0.138,137.3GB,343629,,c3
2021-05-16,dp9,pjs548,19.8GB,19.8,0.0198,19.6GB,72879,,aps4
2021-05-16,dp9,gsd548,9.3GB,9.3,0.0093,9.0GB,173426,,
2021-05-16,dp9,sjr548,2.8TB,0.0028,2.8,2.8TB,2844469,,c3
2021-05-16,dp9,vvk548,13.7TB,0.0137,13.7,13.7TB,1497894,,urban
2021-05-16,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-05-16,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217481,,
2021-05-16,dp9,slc548,478.6GB,478.6,0.4786,478.2GB,176804,,c3
2021-05-16,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207581,,
2021-05-16,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-05-16,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-05-16,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-05-16,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-05-16,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-05-16,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-16,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.6GB,45209,,
2021-05-16,dp9,chs548,227.7GB,227.7,0.2276999999999999,227.6GB,59913,,urban
2021-05-16,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-05-16,dp9,mxk548,4.1TB,0.0040999999999999,4.1,4.1TB,903798,,aps4
2021-05-16,dp9,fs5892,16.9GB,16.9,0.0169,16.3GB,287955,,
2021-05-16,dp9,as2291,1.6TB,0.0016,1.6,1.6TB,1117342,,notsure
2021-05-16,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-05-16,dp9,dl9118,23.7GB,23.7,0.0237,23.6GB,25577,,ngms
2021-05-16,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-05-16,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348147,,
2021-05-16,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-16,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-05-16,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2021-03-26,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-03-26,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-03-26,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-03-26,dp9,ycx548,962.2GB,962.2,0.9622,961.8GB,205558,,aps4
2021-03-26,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2021-03-26,dp9,glr548,6.9TB,0.0069,6.9,6.9TB,2244495,,apept
2021-03-26,dp9,cnf599,8.2TB,0.0081999999999999,8.2,8.2TB,211996,,urban
2021-03-26,dp9,ljr548,331.2GB,331.2,0.3312,331.0GB,107833,,
2021-03-26,dp9,hhz548,18.4TB,0.0184,18.4,18.4TB,1447715,,notsure
2021-03-26,dp9,zxs548,427.9GB,427.9,0.4279,426.1GB,1245474,,notsure
2021-03-26,dp9,mjn548,999.6GB,999.6,0.9996,991.0GB,3395120,,
2021-03-26,dp9,jtl548,3.9TB,0.0039,3.9,3.9TB,2487491,,c3
2021-03-26,dp9,iib548,1.9TB,0.0019,1.9,1.9TB,2921275,,aps4
2021-03-26,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-03-26,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-26,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-03-26,dp9,ixd548,2.1TB,0.0021,2.1,2.1TB,518463,,notsure
2021-03-26,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,365245,,admin
2021-03-26,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2021-03-26,dp9,ttl548,137.6GB,137.6,0.1376,136.8GB,343624,,c3
2021-03-26,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98861,,aps4
2021-03-26,dp9,gsd548,10.5GB,10.5,0.0105,10.2GB,175919,,
2021-03-26,dp9,sjr548,2.6TB,0.0026,2.6,2.6TB,2649531,,c3
2021-03-26,dp9,vvk548,4.3TB,0.0043,4.3,4.3TB,1453425,,urban
2021-03-26,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-03-26,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217413,,
2021-03-26,dp9,slc548,1.2TB,0.0012,1.2,1.2TB,306965,,c3
2021-03-26,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207576,,
2021-03-26,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-03-26,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-03-26,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-03-26,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-03-26,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-03-26,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-26,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.7GB,45212,,
2021-03-26,dp9,chs548,228.2GB,228.2,0.2282,228.1GB,63301,,urban
2021-03-26,dp9,mxk548,3.4TB,0.0034,3.4,3.4TB,876163,,aps4
2021-03-26,dp9,fs5892,15.3GB,15.3,0.0153,14.8GB,232644,,
2021-03-26,dp9,as2291,1.3TB,0.0013,1.3,1.3TB,1179063,,notsure
2021-03-26,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-03-26,dp9,dl9118,22.9GB,22.9,0.0229,22.9GB,4720,,ngms
2021-03-26,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-03-26,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348115,,
2021-03-26,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-03-26,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-03-26,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2020-12-21,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2020-12-21,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2020-12-21,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-12-21,dp9,ycx548,8.3TB,0.0083,8.3,8.6TB,2422563,,aps4
2020-12-21,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2020-12-21,dp9,glr548,8.4TB,0.0084,8.4,8.4TB,1887150,,apept
2020-12-21,dp9,cnf599,5.1TB,0.0050999999999999,5.1,5.7TB,196442,,urban
2020-12-21,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2020-12-21,dp9,hhz548,15.3TB,0.0153,15.3,18.3TB,1447591,,notsure
2020-12-21,dp9,zxs548,417.3GB,417.3,0.4173,413.7GB,1075030,,notsure
2020-12-21,dp9,mjn548,1007.4GB,1007.4,1.0074,990.9GB,3373653,,
2020-12-21,dp9,jtl548,1.8TB,0.0018,1.8,1.8TB,2013888,,c3
2020-12-21,dp9,iib548,1.5TB,0.0015,1.5,1.5TB,2734480,,aps4
2020-12-21,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2020-12-21,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-12-21,dp9,zhl548,342.5GB,342.5,0.3425,342.1GB,160459,,
2020-12-21,dp9,ixd548,1.6TB,0.0016,1.6,1.6TB,459979,,notsure
2020-12-21,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,368973,,admin
2020-12-21,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2020-12-21,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343619,,c3
2020-12-21,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98863,,aps4
2020-12-21,dp9,gsd548,3.1TB,0.0031,3.1,3.1TB,351552,,
2020-12-21,dp9,sjr548,2.5TB,0.0025,2.5,2.5TB,2587582,,c3
2020-12-21,dp9,vvk548,4.2TB,0.0042,4.2,4.2TB,1111072,,urban
2020-12-21,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207618,,
2020-12-21,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217326,,
2020-12-21,dp9,slc548,202.1GB,202.1,0.2021,202.0GB,133923,,c3
2020-12-21,dp9,jrf548,700.8GB,700.8,0.7008,700.3GB,207494,,
2020-12-21,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-12-21,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-12-21,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-12-21,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-12-21,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-12-21,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-12-21,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
2020-12-21,dp9,chs548,209.1GB,209.1,0.2091,228.1GB,62720,,urban
2020-12-21,dp9,mxk548,3.3TB,0.0033,3.3,3.4TB,798961,,aps4
2020-12-21,dp9,fs5892,7.6GB,7.6,0.0076,7.1GB,124534,,
2020-12-21,dp9,as2291,2.0TB,0.002,2.0,2.0TB,1100643,,notsure
2020-12-21,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2020-12-21,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2020-12-21,dp9,dr8819,213.9GB,213.9,0.2139,212.9GB,189479,,
2020-12-21,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-09,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-08-09,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-08-09,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-08-09,dp9,ycx548,1.7TB,0.0017,1.7,1.7TB,345278,,aps4
2021-08-09,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,154342,,notsure
2021-08-09,dp9,glr548,7.2TB,0.0072,7.2,7.2TB,2639511,,apept
2021-08-09,dp9,cnf599,8.7TB,0.0087,8.7,9.3TB,246207,,urban
2021-08-09,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2021-08-09,dp9,hhz548,16.8TB,0.0168,16.8,19.7TB,1479169,,notsure
2021-08-09,dp9,zxs548,432.8GB,432.8,0.4328,429.2GB,1172980,,notsure
2021-08-09,dp9,mjn548,1007.8GB,1007.8,1.0078,991.2GB,3405105,,
2021-08-09,dp9,jtl548,6.5TB,0.0065,6.5,6.5TB,4899730,,c3
2021-08-09,dp9,iib548,2.9TB,0.0029,2.9,2.9TB,3310079,,aps4
2021-08-09,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-08-09,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-09,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-08-09,dp9,ixd548,2.4TB,0.0024,2.4,2.4TB,522548,,notsure
2021-08-09,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,366450,,admin
2021-08-09,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,176,,
2021-08-09,dp9,ttl548,139.1GB,139.1,0.1391,137.3GB,343628,,c3
2021-08-09,dp9,pjs548,19.8GB,19.8,0.0198,19.6GB,72879,,aps4
2021-08-09,dp9,gsd548,6.2GB,6.2,0.0062,6.1GB,104312,,
2021-08-09,dp9,sjr548,2.9TB,0.0029,2.9,2.9TB,2541010,,c3
2021-08-09,dp9,vvk548,14.4TB,0.0144,14.4,14.4TB,1523314,,urban
2021-08-09,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-08-09,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217164,,
2021-08-09,dp9,rad548,12.0kB,1.2e-05,1.2e-08,12.0kB,3,,notsure
2021-08-09,dp9,slc548,617.0GB,617.0,0.617,616.8GB,188194,,c3
2021-08-09,dp9,jrf548,886.6GB,886.6,0.8866,886.2GB,207860,,
2021-08-09,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2021-08-09,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-08-09,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-08-09,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-08-09,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-08-09,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-09,dp9,nwe548,14.9GB,14.9,0.0149,15.0GB,69027,,
2021-08-09,dp9,chs548,208.6GB,208.6,0.2086,227.6GB,59913,,urban
2021-08-09,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-08-09,dp9,mxk548,5.6TB,0.0056,5.6,5.6TB,997559,,aps4
2021-08-09,dp9,fs5892,18.0GB,18.0,0.018,17.1GB,306685,,
2021-08-09,dp9,as2291,4.7TB,0.0047,4.7,4.7TB,2168039,,notsure
2021-08-09,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-08-09,dp9,dl9118,36.5GB,36.5,0.0365,36.3GB,95626,,ngms
2021-08-09,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2021-08-09,dp9,dr8819,73.7GB,73.7,0.0737,72.9GB,348147,,
2021-08-09,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-08-09,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-08-09,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2021-11-01,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-11-01,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-11-01,dp9,cjb548,557.0MB,0.557,0.000557,560.7MB,3575,,b
2021-11-01,dp9,ycx548,2.9TB,0.0029,2.9,2.9TB,355730,,aps4
2021-11-01,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,158402,,notsure
2021-11-01,dp9,glr548,7.2TB,0.0072,7.2,7.3TB,2822995,,apept
2021-11-01,dp9,cnf599,12.6TB,0.0126,12.6,13.2TB,257580,,urban
2021-11-01,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2021-11-01,dp9,hhz548,14.6TB,0.0146,14.6,17.0TB,1193265,,notsure
2021-11-01,dp9,zxs548,439.5GB,439.5,0.4395,435.8GB,1196081,,notsure
2021-11-01,dp9,mjn548,1008.0GB,1008.0,1.008,991.3GB,3447602,,
2021-11-01,dp9,jtl548,7.9TB,0.0079,7.9,8.0TB,5068709,,c3
2021-11-01,dp9,iib548,2.9TB,0.0029,2.9,2.9TB,3259413,,aps4
